CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,Frequency_capped
14598,44,1,221.97,3,1,1,311,Steady Buyers,1
14601,11,1,213.96,4,1,1,411,Steady Buyers,1
14609,72,4,601.56,2,3,2,232,Steady Buyers,4
14624,57,2,225.85,2,2,1,221,Steady Buyers,2
14628,91,2,671.96,2,2,3,223,Steady Buyers,2
14636,36,2,609.85,3,2,2,322,Steady Buyers,2
14638,51,1,443.6,3,1,2,312,Steady Buyers,1
14639,52,6,2984.49,2,4,4,244,Steady Buyers,6
14641,22,1,110.46000000000001,3,1,1,311,Steady Buyers,1
14644,68,2,830.76,2,2,3,223,Steady Buyers,2
14651,67,2,653.75,2,2,2,222,Steady Buyers,2
14658,5,2,247.15,4,2,1,421,Steady Buyers,2
14660,87,2,285.74,2,2,1,221,Steady Buyers,2
14661,27,1,107.95,3,1,1,311,Steady Buyers,1
14664,20,2,636.24,3,2,2,322,Steady Buyers,2
14665,61,5,1835.7,2,4,4,244,Steady Buyers,5
14666,24,1,179.95,3,1,1,311,Steady Buyers,1
14675,16,1,596.36,4,1,2,412,Steady Buyers,1
14681,71,3,498.95,2,3,2,232,Steady Buyers,3
14690,44,2,355.05,3,2,2,322,Steady Buyers,2
14692,137,4,591.55,2,3,2,232,Steady Buyers,4
14703,15,1,318.17,4,1,2,412,Steady Buyers,1
14714,24,1,160.19,3,1,1,311,Steady Buyers,1
14716,43,2,307.51,3,2,2,322,Steady Buyers,2
14725,25,1,655.58,3,1,2,312,Steady Buyers,1
14745,113,5,1220.26,2,4,3,243,Steady Buyers,5
14752,44,1,389.64,3,1,2,312,Steady Buyers,1
14754,45,2,638.05,3,2,2,322,Steady Buyers,2
14761,59,2,255.9,2,2,1,221,Steady Buyers,2
14764,47,1,278.3,3,1,1,311,Steady Buyers,1
14768,17,2,192.6,4,2,1,421,Steady Buyers,2
14775,58,3,1011.9,2,3,3,233,Steady Buyers,3
14778,127,2,730.86,2,2,3,223,Steady Buyers,2
14780,55,2,447.68,2,2,2,222,Steady Buyers,2
14784,26,2,289.99,3,2,1,321,Steady Buyers,2
14785,10,2,77.4,4,2,1,421,Steady Buyers,2
14789,29,1,197.64,3,1,1,311,Steady Buyers,1
14793,21,1,228.99,3,1,1,311,Steady Buyers,1
14798,53,3,173.74,2,3,1,231,Steady Buyers,3
14799,51,1,157.7,3,1,1,311,Steady Buyers,1
14804,9,1,353.27,4,1,2,412,Steady Buyers,1
14818,74,3,657.8,2,3,2,232,Steady Buyers,3
14819,64,2,272.07,2,2,1,221,Steady Buyers,2
14836,10,2,99.45,4,2,1,421,Steady Buyers,2
14837,90,4,1649.5,2,3,4,234,Steady Buyers,4
14841,53,6,3295.76,2,4,4,244,Steady Buyers,6
14844,64,4,3189.81,2,3,4,234,Steady Buyers,4
14851,23,2,511.35,3,2,2,322,Steady Buyers,2
14852,58,6,2836.69,2,4,4,244,Steady Buyers,6
14853,24,2,475.8,3,2,2,322,Steady Buyers,2
14854,78,7,2740.03,2,4,4,244,Steady Buyers,7
14855,119,2,645.65,2,2,2,222,Steady Buyers,2
14857,60,2,1173.12,2,2,3,223,Steady Buyers,2
14860,19,1,170.32,3,1,1,311,Steady Buyers,1
14863,29,1,266.76,3,1,1,311,Steady Buyers,1
14865,7,2,52.2,4,2,1,421,Steady Buyers,2
14875,108,2,1465.32,2,2,3,223,Steady Buyers,2
14880,77,3,675.59,2,3,3,233,Steady Buyers,3
14881,20,1,255.4,3,1,1,311,Steady Buyers,1
14882,27,2,589.7,3,2,2,322,Steady Buyers,2
14902,26,1,332.66,3,1,2,312,Steady Buyers,1
14915,91,2,307.48,2,2,2,222,Steady Buyers,2
14916,71,4,1268.98,2,3,3,233,Steady Buyers,4
14918,116,2,1610.15,2,2,3,223,Steady Buyers,2
14929,32,1,223.88,3,1,1,311,Steady Buyers,1
14930,109,3,2362.96,2,3,4,234,Steady Buyers,3
14934,82,2,1890.94,2,2,4,224,Steady Buyers,2
14937,57,3,1621.88,2,3,3,233,Steady Buyers,3
14946,14,1,100.9,4,1,1,411,Steady Buyers,1
14947,72,2,275.82,2,2,1,221,Steady Buyers,2
14950,19,1,371.2,3,1,2,312,Steady Buyers,1
14952,60,11,8099.49,2,4,4,244,Steady Buyers,11
14953,25,1,285.67,3,1,1,311,Steady Buyers,1
14954,12,1,294.85,4,1,1,411,Steady Buyers,1
14959,64,4,695.42,2,3,3,233,Steady Buyers,4
14960,8,2,221.27,4,2,1,421,Steady Buyers,2
14965,96,2,596.09,2,2,2,222,Steady Buyers,2
14966,15,1,183.02,4,1,1,411,Steady Buyers,1
14967,50,1,463.8,3,1,2,312,Steady Buyers,1
14968,30,1,147.59,3,1,1,311,Steady Buyers,1
14970,68,4,1592.06,2,3,3,233,Steady Buyers,4
14973,107,3,1314.45,2,3,3,233,Steady Buyers,3
14974,37,1,89.94,3,1,1,311,Steady Buyers,1
14976,57,6,774.86,2,4,3,243,Steady Buyers,6
14978,72,5,1921.3700000000001,2,4,4,244,Steady Buyers,5
14984,19,2,202.37,3,2,1,321,Steady Buyers,2
14987,16,2,326.4,4,2,2,422,Steady Buyers,2
14995,39,2,231.98,3,2,1,321,Steady Buyers,2
15000,48,1,490.52,3,1,2,312,Steady Buyers,1
15002,116,4,1641.76,2,3,4,234,Steady Buyers,4
15006,51,1,475.43,3,1,2,312,Steady Buyers,1
15010,36,1,308.94,3,1,2,312,Steady Buyers,1
15012,54,2,405.04,2,2,2,222,Steady Buyers,2
15014,43,2,257.67,3,2,1,321,Steady Buyers,2
15017,34,1,125.58,3,1,1,311,Steady Buyers,1
15025,33,1,361.96,3,1,2,312,Steady Buyers,1
15026,80,3,464.2,2,3,2,232,Steady Buyers,3
15030,72,2,518.28,2,2,2,222,Steady Buyers,2
15036,72,3,429.56,2,3,2,232,Steady Buyers,3
15038,59,6,685.74,2,4,3,243,Steady Buyers,6
15043,31,1,537.0,3,1,2,312,Steady Buyers,1
15048,65,4,381.0,2,3,2,232,Steady Buyers,4
15054,12,2,302.1,4,2,1,421,Steady Buyers,2
15062,71,4,987.86,2,3,3,233,Steady Buyers,4
15067,78,3,1744.76,2,3,4,234,Steady Buyers,3
15068,46,2,553.36,3,2,2,322,Steady Buyers,2
15071,94,2,982.07,2,2,3,223,Steady Buyers,2
15095,104,4,1370.6,2,3,3,233,Steady Buyers,4
15096,43,1,219.39,3,1,1,311,Steady Buyers,1
15097,4,1,248.08,4,1,1,411,Steady Buyers,1
15101,9,2,317.53000000000003,4,2,2,422,Steady Buyers,2
15108,142,3,1159.25,2,3,3,233,Steady Buyers,3
15115,18,1,340.11,4,1,2,412,Steady Buyers,1
15121,50,2,457.72,3,2,2,322,Steady Buyers,2
15122,114,3,1633.78,2,3,4,234,Steady Buyers,3
15124,23,2,184.19,3,2,1,321,Steady Buyers,2
15128,60,4,1471.0,2,3,3,233,Steady Buyers,4
15133,128,3,982.42,2,3,3,233,Steady Buyers,3
15140,52,7,2354.25,2,4,4,244,Steady Buyers,7
15142,46,1,498.74,3,1,2,312,Steady Buyers,1
15148,11,1,301.29,4,1,1,411,Steady Buyers,1
15153,31,1,329.25,3,1,2,312,Steady Buyers,1
15158,45,1,401.40000000000003,3,1,2,312,Steady Buyers,1
15163,18,2,304.46999999999997,4,2,2,422,Steady Buyers,2
15164,69,3,824.58,2,3,3,233,Steady Buyers,3
15168,26,1,106.56,3,1,1,311,Steady Buyers,1
15181,66,3,689.48,2,3,3,233,Steady Buyers,3
15184,29,2,402.2,3,2,2,322,Steady Buyers,2
15186,14,2,411.40999999999997,4,2,2,422,Steady Buyers,2
15192,120,3,1044.32,2,3,3,233,Steady Buyers,3
15198,92,2,193.64,2,2,1,221,Steady Buyers,2
15199,59,4,1268.7,2,3,3,233,Steady Buyers,4
15201,87,5,1236.54,2,4,3,243,Steady Buyers,5
15205,85,2,653.24,2,2,2,222,Steady Buyers,2
15211,60,2,894.41,2,2,3,223,Steady Buyers,2
15220,52,6,1778.96,2,4,4,244,Steady Buyers,6
15228,66,4,3386.71,2,3,4,234,Steady Buyers,4
15232,113,2,612.06,2,2,2,222,Steady Buyers,2
15241,67,8,1741.44,2,4,4,244,Steady Buyers,8
15244,65,2,631.5699999999999,2,2,2,222,Steady Buyers,2
15245,134,3,2515.84,2,3,4,234,Steady Buyers,3
15260,100,7,1810.77,2,4,4,244,Steady Buyers,7
15269,24,1,408.8,3,1,2,312,Steady Buyers,1
15272,57,2,721.94,2,2,3,223,Steady Buyers,2
15275,38,1,615.14,3,1,2,312,Steady Buyers,1
15277,47,1,255.9,3,1,1,311,Steady Buyers,1
15281,59,9,2332.15,2,4,4,244,Steady Buyers,9
15286,50,1,240.55,3,1,1,311,Steady Buyers,1
15299,67,6,3907.01,2,4,4,244,Steady Buyers,6
15304,61,8,694.4,2,4,3,243,Steady Buyers,8
15306,64,3,1174.35,2,3,3,233,Steady Buyers,3
15312,75,4,924.85,2,3,3,233,Steady Buyers,4
15315,64,2,570.5,2,2,2,222,Steady Buyers,2
15318,4,1,312.62,4,1,2,412,Steady Buyers,1
15320,44,1,267.13,3,1,1,311,Steady Buyers,1
15321,71,3,2748.31,2,3,4,234,Steady Buyers,3
15339,66,2,574.07,2,2,2,222,Steady Buyers,2
15345,46,1,393.54,3,1,2,312,Steady Buyers,1
15355,29,2,277.05,3,2,1,321,Steady Buyers,2
15360,40,1,427.93,3,1,2,312,Steady Buyers,1
15364,96,2,913.19,2,2,3,223,Steady Buyers,2
15366,75,2,602.51,2,2,2,222,Steady Buyers,2
15367,57,4,1877.59,2,3,4,234,Steady Buyers,4
15368,21,1,446.94,3,1,2,312,Steady Buyers,1
15385,40,1,316.88,3,1,2,312,Steady Buyers,1
15393,16,2,231.86,4,2,1,421,Steady Buyers,2
15400,92,5,716.2,2,4,3,243,Steady Buyers,5
15406,31,2,510.71,3,2,2,322,Steady Buyers,2
15410,84,8,3450.84,2,4,4,244,Steady Buyers,8
15416,65,4,3984.32,2,3,4,234,Steady Buyers,4
15419,25,1,135.86,3,1,1,311,Steady Buyers,1
15421,59,4,950.36,2,3,3,233,Steady Buyers,4
15423,38,1,43.5,3,1,1,311,Steady Buyers,1
15428,15,1,93.78,4,1,1,411,Steady Buyers,1
15429,27,2,397.35,3,2,2,322,Steady Buyers,2
15432,23,1,171.19,3,1,1,311,Steady Buyers,1
15435,22,1,149.29,3,1,1,311,Steady Buyers,1
15440,55,3,383.68,2,3,2,232,Steady Buyers,3
15450,30,1,429.84,3,1,2,312,Steady Buyers,1
15458,25,1,161.64,3,1,1,311,Steady Buyers,1
15462,94,3,234.6,2,3,1,231,Steady Buyers,3
15463,29,1,126.14,3,1,1,311,Steady Buyers,1
15468,51,2,467.51,3,2,2,322,Steady Buyers,2
15469,50,2,538.55,3,2,2,322,Steady Buyers,2
15471,2,1,454.48,4,1,2,412,Steady Buyers,1
15491,95,6,3085.09,2,4,4,244,Steady Buyers,6
15492,28,2,659.46,3,2,2,322,Steady Buyers,2
15505,53,5,3610.96,2,4,4,244,Steady Buyers,5
15518,64,8,1921.55,2,4,4,244,Steady Buyers,8
15520,2,1,343.5,4,1,2,412,Steady Buyers,1
15522,33,2,397.99,3,2,2,322,Steady Buyers,2
15524,25,1,440.0,3,1,2,312,Steady Buyers,1
15526,33,2,148.44,3,2,1,321,Steady Buyers,2
15539,7,1,538.46,4,1,2,412,Steady Buyers,1
15540,11,1,213.3,4,1,1,411,Steady Buyers,1
15545,54,2,288.97,2,2,1,221,Steady Buyers,2
15549,77,3,1677.71,2,3,4,234,Steady Buyers,3
15551,37,1,436.06,3,1,2,312,Steady Buyers,1
15556,24,1,279.77,3,1,1,311,Steady Buyers,1
15557,29,1,468.90999999999997,3,1,2,312,Steady Buyers,1
15565,50,2,173.16,3,2,1,321,Steady Buyers,2
15567,19,1,186.01,3,1,1,311,Steady Buyers,1
15569,104,5,1375.71,2,4,3,243,Steady Buyers,5
15573,32,2,583.24,3,2,2,322,Steady Buyers,2
15579,69,2,327.6,2,2,2,222,Steady Buyers,2
15592,47,1,388.58,3,1,2,312,Steady Buyers,1
15596,101,5,1406.59,2,4,3,243,Steady Buyers,5
15597,35,1,324.57,3,1,2,312,Steady Buyers,1
15606,61,9,2920.16,2,4,4,244,Steady Buyers,9
15612,36,2,180.15,3,2,1,321,Steady Buyers,2
15619,11,1,336.4,4,1,2,412,Steady Buyers,1
15620,57,3,1553.18,2,3,3,233,Steady Buyers,3
15624,117,4,588.13,2,3,2,232,Steady Buyers,4
15625,104,4,1534.26,2,3,3,233,Steady Buyers,4
15626,75,2,675.8,2,2,3,223,Steady Buyers,2
15634,17,1,243.55,4,1,1,411,Steady Buyers,1
15636,90,2,724.76,2,2,3,223,Steady Buyers,2
15641,105,4,1887.2,2,3,4,234,Steady Buyers,4
15645,19,1,611.59,3,1,2,312,Steady Buyers,1
15653,93,2,877.44,2,2,3,223,Steady Buyers,2
15657,23,1,30.0,3,1,1,311,Steady Buyers,1
15659,44,1,306.45,3,1,2,312,Steady Buyers,1
15664,51,1,386.43,3,1,2,312,Steady Buyers,1
15667,40,1,301.32,3,1,1,311,Steady Buyers,1
15673,88,4,2726.23,2,3,4,234,Steady Buyers,4
15674,73,4,2111.89,2,3,4,234,Steady Buyers,4
15675,81,3,323.69,2,3,2,232,Steady Buyers,3
15677,49,1,657.23,3,1,2,312,Steady Buyers,1
15689,120,2,254.1,2,2,1,221,Steady Buyers,2
15690,4,2,239.76,4,2,1,421,Steady Buyers,2
15692,28,1,191.04,3,1,1,311,Steady Buyers,1
15699,18,1,309.65,4,1,2,412,Steady Buyers,1
15704,140,4,2293.62,2,3,4,234,Steady Buyers,4
15706,64,4,1060.56,2,3,3,233,Steady Buyers,4
15713,143,2,356.7,2,2,2,222,Steady Buyers,2
15714,12,2,330.03,4,2,2,422,Steady Buyers,2
15720,24,1,598.73,3,1,2,312,Steady Buyers,1
15721,12,1,471.4,4,1,2,412,Steady Buyers,1
15725,15,1,415.25,4,1,2,412,Steady Buyers,1
15730,66,3,1120.88,2,3,3,233,Steady Buyers,3
15734,115,2,1339.45,2,2,3,223,Steady Buyers,2
15740,49,1,154.88,3,1,1,311,Steady Buyers,1
15748,40,1,144.36,3,1,1,311,Steady Buyers,1
15756,61,4,528.01,2,3,2,232,Steady Buyers,4
15757,66,2,714.42,2,2,3,223,Steady Buyers,2
15758,25,1,205.25,3,1,1,311,Steady Buyers,1
15762,65,2,583.75,2,2,2,222,Steady Buyers,2
15764,88,6,3279.97,2,4,4,244,Steady Buyers,6
15768,116,3,621.83,2,3,2,232,Steady Buyers,3
15773,6,1,635.6800000000001,4,1,2,412,Steady Buyers,1
15783,11,1,246.3,4,1,1,411,Steady Buyers,1
15790,10,1,218.75,4,1,1,411,Steady Buyers,1
15797,113,3,2192.4,2,3,4,234,Steady Buyers,3
15799,76,3,884.14,2,3,3,233,Steady Buyers,3
15800,107,2,696.89,2,2,3,223,Steady Buyers,2
15803,51,1,415.82,3,1,2,312,Steady Buyers,1
15810,79,4,1391.98,2,3,3,233,Steady Buyers,4
15812,107,5,1801.14,2,4,4,244,Steady Buyers,5
15815,64,5,2100.6,2,4,4,244,Steady Buyers,5
15821,44,2,570.96,3,2,2,322,Steady Buyers,2
15826,56,3,1654.31,2,3,4,234,Steady Buyers,3
15827,73,14,1836.09,2,4,4,244,Steady Buyers,14
15829,99,2,636.14,2,2,2,222,Steady Buyers,2
15830,38,1,576.0,3,1,2,312,Steady Buyers,1
15831,58,3,794.64,2,3,3,233,Steady Buyers,3
15834,70,4,2222.65,2,3,4,234,Steady Buyers,4
15836,50,1,137.37,3,1,1,311,Steady Buyers,1
15840,59,2,355.56,2,2,2,222,Steady Buyers,2
15841,73,4,1224.06,2,3,3,233,Steady Buyers,4
15844,46,1,130.74,3,1,1,311,Steady Buyers,1
15847,38,2,389.27,3,2,2,322,Steady Buyers,2
15850,19,2,234.88,3,2,1,321,Steady Buyers,2
15855,137,5,712.24,2,4,3,243,Steady Buyers,5
15857,19,1,297.0,3,1,1,311,Steady Buyers,1
15863,26,2,68.84,3,2,1,321,Steady Buyers,2
15870,33,1,351.44,3,1,2,312,Steady Buyers,1
15872,15,2,316.25,4,2,2,422,Steady Buyers,2
15874,64,7,4405.88,2,4,4,244,Steady Buyers,7
15877,2,2,490.33,4,2,2,422,Steady Buyers,2
15883,2,2,396.48,4,2,2,422,Steady Buyers,2
15900,24,1,337.28000000000003,3,1,2,312,Steady Buyers,1
15904,8,1,164.68,4,1,1,411,Steady Buyers,1
15919,20,2,525.69,3,2,2,322,Steady Buyers,2
15938,112,5,404.58,2,4,2,242,Steady Buyers,5
15939,90,14,6100.01,2,4,4,244,Steady Buyers,14
15949,17,2,364.71999999999997,4,2,2,422,Steady Buyers,2
15957,32,1,428.89,3,1,2,312,Steady Buyers,1
15963,20,2,470.76,3,2,2,322,Steady Buyers,2
15967,23,2,397.68,3,2,2,322,Steady Buyers,2
15980,89,3,2398.86,2,3,4,234,Steady Buyers,3
15985,123,2,1142.42,2,2,3,223,Steady Buyers,2
15986,30,1,168.12,3,1,1,311,Steady Buyers,1
15988,19,1,156.78,3,1,1,311,Steady Buyers,1
15992,4,1,41.989999999999995,4,1,1,411,Steady Buyers,1
15996,88,6,1032.58,2,4,3,243,Steady Buyers,6
16017,47,1,211.88,3,1,1,311,Steady Buyers,1
16018,39,2,408.9,3,2,2,322,Steady Buyers,2
16024,12,1,245.75,4,1,1,411,Steady Buyers,1
16025,30,1,439.65999999999997,3,1,2,312,Steady Buyers,1
16026,43,1,236.09,3,1,1,311,Steady Buyers,1
16027,92,6,934.62,2,4,3,243,Steady Buyers,6
16031,92,2,547.9,2,2,2,222,Steady Buyers,2
16036,87,2,758.9200000000001,2,2,3,223,Steady Buyers,2
16040,65,3,1313.55,2,3,3,233,Steady Buyers,3
16045,120,4,1340.7,2,3,3,233,Steady Buyers,4
16056,45,1,650.75,3,1,2,312,Steady Buyers,1
16059,66,6,1453.16,2,4,3,243,Steady Buyers,6
16071,45,1,326.24,3,1,2,312,Steady Buyers,1
16080,82,2,217.16,2,2,1,221,Steady Buyers,2
16081,56,5,2799.42,2,4,4,244,Steady Buyers,5
16083,101,2,1317.62,2,2,3,223,Steady Buyers,2
16086,59,5,1121.39,2,4,3,243,Steady Buyers,5
16092,115,3,817.86,2,3,3,233,Steady Buyers,3
16098,88,7,2005.6299999999999,2,4,4,244,Steady Buyers,7
16112,143,4,195.74,2,3,1,231,Steady Buyers,4
16119,8,2,423.36,4,2,2,422,Steady Buyers,2
16120,59,4,1309.14,2,3,3,233,Steady Buyers,4
16121,57,2,854.66,2,2,3,223,Steady Buyers,2
16122,73,4,684.42,2,3,3,233,Steady Buyers,4
16127,39,1,656.25,3,1,2,312,Steady Buyers,1
16131,52,6,3506.54,2,4,4,244,Steady Buyers,6
16134,22,2,618.09,3,2,2,322,Steady Buyers,2
16136,60,3,709.38,2,3,3,233,Steady Buyers,3
16140,66,2,725.18,2,2,3,223,Steady Buyers,2
16149,5,2,280.52,4,2,1,421,Steady Buyers,2
16160,65,2,1025.44,2,2,3,223,Steady Buyers,2
16172,95,5,1140.21,2,4,3,243,Steady Buyers,5
16174,126,3,1009.55,2,3,3,233,Steady Buyers,3
16175,94,4,1037.59,2,3,3,233,Steady Buyers,4
16177,50,1,331.95,3,1,2,312,Steady Buyers,1
16180,100,8,10254.18,2,4,4,244,Steady Buyers,8
16182,72,4,6617.65,2,3,4,234,Steady Buyers,4
16184,64,6,1158.79,2,4,3,243,Steady Buyers,6
16185,17,2,529.41,4,2,2,422,Steady Buyers,2
16189,16,2,215.48,4,2,1,421,Steady Buyers,2
16190,40,1,215.07999999999998,3,1,1,311,Steady Buyers,1
16203,59,4,592.9,2,3,2,232,Steady Buyers,4
16204,23,1,384.18,3,1,2,312,Steady Buyers,1
16206,55,4,537.06,2,3,2,232,Steady Buyers,4
16207,25,1,394.38,3,1,2,312,Steady Buyers,1
16209,89,5,2247.62,2,4,4,244,Steady Buyers,5
16224,57,4,1295.3,2,3,3,233,Steady Buyers,4
16229,87,2,1010.6,2,2,3,223,Steady Buyers,2
16233,71,3,536.68,2,3,2,232,Steady Buyers,3
16239,57,2,414.2,2,2,2,222,Steady Buyers,2
16243,34,2,409.1,3,2,2,322,Steady Buyers,2
16249,53,5,1800.07,2,4,4,244,Steady Buyers,5
16253,67,2,3683.86,2,2,4,224,Steady Buyers,2
16266,74,7,861.89,2,4,3,243,Steady Buyers,7
16268,71,2,617.65,2,2,2,222,Steady Buyers,2
16309,106,2,706.5699999999999,2,2,3,223,Steady Buyers,2
16311,18,2,616.26,4,2,2,422,Steady Buyers,2
16313,3,2,274.15,4,2,1,421,Steady Buyers,2
16316,64,8,2938.91,2,4,4,244,Steady Buyers,8
16317,120,3,1341.65,2,3,3,233,Steady Buyers,3
16318,35,1,328.15,3,1,2,312,Steady Buyers,1
16321,72,5,373.65,2,4,2,242,Steady Buyers,5
16322,1,2,326.75,4,2,2,422,Steady Buyers,2
16324,128,3,408.59,2,3,2,232,Steady Buyers,3
16337,37,1,151.05,3,1,1,311,Steady Buyers,1
16342,75,4,322.41,2,3,2,232,Steady Buyers,4
16343,16,2,328.58,4,2,2,422,Steady Buyers,2
16345,44,1,565.46,3,1,2,312,Steady Buyers,1
16352,18,2,494.44,4,2,2,422,Steady Buyers,2
16354,63,2,395.8,2,2,2,222,Steady Buyers,2
16366,19,1,327.3,3,1,2,312,Steady Buyers,1
16368,2,2,479.90999999999997,4,2,2,422,Steady Buyers,2
16370,82,4,1301.91,2,3,3,233,Steady Buyers,4
16372,33,2,355.73,3,2,2,322,Steady Buyers,2
16374,66,2,458.78,2,2,2,222,Steady Buyers,2
16383,75,2,643.76,2,2,2,222,Steady Buyers,2
16384,90,2,584.5,2,2,2,222,Steady Buyers,2
16385,60,3,554.86,2,3,2,232,Steady Buyers,3
16386,29,2,302.57,3,2,1,321,Steady Buyers,2
16389,53,4,1367.07,2,3,3,233,Steady Buyers,4
16394,57,5,1555.34,2,4,3,243,Steady Buyers,5
16395,61,5,1482.06,2,4,3,243,Steady Buyers,5
16399,19,2,406.22,3,2,2,322,Steady Buyers,2
16406,19,1,154.35,3,1,1,311,Steady Buyers,1
16411,19,2,211.70000000000002,3,2,1,321,Steady Buyers,2
16414,22,2,126.25,3,2,1,321,Steady Buyers,2
16415,44,1,200.27,3,1,1,311,Steady Buyers,1
16419,113,6,958.71,2,4,3,243,Steady Buyers,6
16423,25,1,346.12,3,1,2,312,Steady Buyers,1
16433,28,1,184.26,3,1,1,311,Steady Buyers,1
16441,67,2,381.2,2,2,2,222,Steady Buyers,2
16445,34,1,230.51,3,1,1,311,Steady Buyers,1
16455,64,7,1841.18,2,4,4,244,Steady Buyers,7
16456,99,5,2158.18,2,4,4,244,Steady Buyers,5
16462,74,3,136.0,2,3,1,231,Steady Buyers,3
16470,52,4,752.77,2,3,3,233,Steady Buyers,4
16475,88,4,544.3,2,3,2,232,Steady Buyers,4
16477,64,7,2494.46,2,4,4,244,Steady Buyers,7
16479,10,2,300.83,4,2,1,421,Steady Buyers,2
16482,16,1,220.62,4,1,1,411,Steady Buyers,1
16493,80,4,1351.6299999999999,2,3,3,233,Steady Buyers,4
16503,107,4,1431.93,2,3,3,233,Steady Buyers,4
16504,25,1,465.88,3,1,2,312,Steady Buyers,1
16506,20,2,90.3,3,2,1,321,Steady Buyers,2
16515,52,5,1624.14,2,4,3,243,Steady Buyers,5
16516,30,1,101.69999999999999,3,1,1,311,Steady Buyers,1
16518,61,2,484.32,2,2,2,222,Steady Buyers,2
16519,25,2,212.98,3,2,1,321,Steady Buyers,2
16528,4,1,244.41,4,1,1,411,Steady Buyers,1
16535,5,1,593.75,4,1,2,412,Steady Buyers,1
16550,109,5,2298.97,2,4,4,244,Steady Buyers,5
16551,96,3,922.12,2,3,3,233,Steady Buyers,3
16555,35,2,285.89,3,2,1,321,Steady Buyers,2
16556,67,7,3313.79,2,4,4,244,Steady Buyers,7
16557,24,2,281.85,3,2,1,321,Steady Buyers,2
16561,6,2,511.12,4,2,2,422,Steady Buyers,2
16569,3,1,124.2,4,1,1,411,Steady Buyers,1
16572,127,3,1009.6,2,3,3,233,Steady Buyers,3
16573,85,2,663.61,2,2,3,223,Steady Buyers,2
16584,80,2,936.08,2,2,3,223,Steady Buyers,2
16589,71,3,459.24,2,3,2,232,Steady Buyers,3
16591,69,1,213.5,2,2,1,221,Steady Buyers,1
16594,75,1,181.09,2,2,1,221,Steady Buyers,1
16595,61,1,360.16,2,2,2,222,Steady Buyers,1
16596,16,2,250.15,4,2,1,421,Steady Buyers,2
16597,4,1,90.03999999999999,4,2,1,421,Steady Buyers,1
16601,41,1,241.53,3,2,1,321,Steady Buyers,1
16602,36,1,528.08,3,2,2,322,Steady Buyers,1
16603,75,2,482.46999999999997,2,2,2,222,Steady Buyers,2
16613,70,1,618.59,2,2,2,222,Steady Buyers,1
16616,15,2,500.42,4,2,2,422,Steady Buyers,2
16620,4,2,178.96,4,2,1,421,Steady Buyers,2
16621,52,4,813.48,2,3,3,233,Steady Buyers,4
16624,81,2,810.57,2,2,3,223,Steady Buyers,2
16627,79,1,322.8,2,2,2,222,Steady Buyers,1
16629,74,2,408.63,2,2,2,222,Steady Buyers,2
16641,106,1,231.1,2,2,1,221,Steady Buyers,1
16648,43,1,290.66,3,2,1,321,Steady Buyers,1
16650,72,1,518.42,2,2,2,222,Steady Buyers,1
16652,59,7,6773.97,2,4,4,244,Steady Buyers,7
16654,141,4,601.27,2,3,2,232,Steady Buyers,4
16666,19,1,118.98,3,2,1,321,Steady Buyers,1
16667,68,2,567.1800000000001,2,2,2,222,Steady Buyers,2
16674,55,2,304.24,2,2,2,222,Steady Buyers,2
16680,43,1,183.7,3,2,1,321,Steady Buyers,1
16681,73,6,1770.34,2,4,4,244,Steady Buyers,6
16685,61,2,324.24,2,2,2,222,Steady Buyers,2
16689,76,2,422.6,2,2,2,222,Steady Buyers,2
16690,72,2,225.58,2,2,1,221,Steady Buyers,2
16693,69,2,477.86,2,2,2,222,Steady Buyers,2
16696,135,4,657.9,2,3,2,232,Steady Buyers,4
16708,46,1,656.63,3,2,2,322,Steady Buyers,1
16709,85,5,3029.87,2,4,4,244,Steady Buyers,5
16715,78,1,301.71999999999997,2,2,1,221,Steady Buyers,1
16720,26,1,152.95,3,2,1,321,Steady Buyers,1
16723,91,2,576.4,2,2,2,222,Steady Buyers,2
16730,52,3,743.11,2,3,3,233,Steady Buyers,3
16732,32,1,603.75,3,2,2,322,Steady Buyers,1
16734,52,3,646.76,2,3,2,232,Steady Buyers,3
16735,79,5,2247.41,2,4,4,244,Steady Buyers,5
16737,53,1,417.6,2,2,2,222,Steady Buyers,1
16745,87,17,7180.7,2,4,4,244,Steady Buyers,17
16753,58,1,223.92000000000002,2,2,1,221,Steady Buyers,1
16755,114,3,1475.43,2,3,3,233,Steady Buyers,3
16758,65,1,369.34,2,2,2,222,Steady Buyers,1
16761,97,1,316.62,2,2,2,222,Steady Buyers,1
16770,58,5,757.1,2,4,3,243,Steady Buyers,5
16773,57,1,171.59,2,2,1,221,Steady Buyers,1
16774,68,4,661.52,2,3,3,233,Steady Buyers,4
16776,60,1,371.54,2,2,2,222,Steady Buyers,1
16777,80,2,222.62,2,2,1,221,Steady Buyers,2
16778,74,2,245.94,2,2,1,221,Steady Buyers,2
16780,100,2,422.24,2,2,2,222,Steady Buyers,2
16784,20,1,107.6,3,2,1,321,Steady Buyers,1
16788,123,2,592.74,2,2,2,222,Steady Buyers,2
16789,8,1,80.8,4,2,1,421,Steady Buyers,1
16793,57,1,243.84,2,2,1,221,Steady Buyers,1
16796,89,1,305.62,2,2,2,222,Steady Buyers,1
