CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,Frequency_capped
15134,15,8,1387.99,4,4,3,443,High-Value Customers,8
15136,3,4,1286.7,4,3,3,433,High-Value Customers,4
15145,4,4,1194.73,4,3,3,433,High-Value Customers,4
15156,1,3,961.49,4,3,3,433,High-Value Customers,3
15157,4,3,1936.07,4,3,4,434,High-Value Customers,3
15172,9,5,1609.05,4,4,3,443,High-Value Customers,5
15195,3,1,3861.0,4,1,4,414,High-Value Customers,1
15197,11,3,1079.61,4,3,3,433,High-Value Customers,3
15203,26,6,1827.8,3,4,4,344,High-Value Customers,6
15208,1,5,870.12,4,4,3,443,High-Value Customers,5
15215,47,3,734.9399999999999,3,3,3,333,High-Value Customers,3
15227,37,5,1219.4,3,4,3,343,High-Value Customers,5
15237,2,4,1412.32,4,3,3,433,High-Value Customers,4
15238,29,3,1071.99,3,3,3,333,High-Value Customers,3
15239,10,2,780.59,4,2,3,423,High-Value Customers,2
15240,45,5,1706.57,3,4,4,344,High-Value Customers,5
15249,32,13,6688.46,3,4,4,344,High-Value Customers,13
15252,36,2,740.78,3,2,3,323,High-Value Customers,2
15253,16,5,918.1999999999999,4,4,3,443,High-Value Customers,5
15267,22,5,1717.36,3,4,4,344,High-Value Customers,5
15274,4,2,716.5699999999999,4,2,3,423,High-Value Customers,2
15288,43,5,2306.52,3,4,4,344,High-Value Customers,5
15289,29,3,939.78,3,3,3,333,High-Value Customers,3
15291,26,14,4623.3,3,4,4,344,High-Value Customers,14
15296,51,6,3672.86,3,4,4,344,High-Value Customers,6
15301,51,12,5049.95,3,4,4,344,High-Value Customers,12
15329,39,3,1049.7,3,3,3,333,High-Value Customers,3
15330,32,2,714.9599999999999,3,2,3,323,High-Value Customers,2
15356,31,10,2718.03,3,4,4,344,High-Value Customers,10
15365,26,7,2314.32,3,4,4,344,High-Value Customers,7
15370,41,7,2386.05,3,4,4,344,High-Value Customers,7
15376,40,3,1221.56,3,3,3,333,High-Value Customers,3
15392,5,4,1535.53,4,3,3,433,High-Value Customers,4
15394,10,4,2183.54,4,3,4,434,High-Value Customers,4
15398,16,2,1345.53,4,2,3,423,High-Value Customers,2
15399,1,3,815.77,4,3,3,433,High-Value Customers,3
15407,34,4,1046.74,3,3,3,333,High-Value Customers,4
15411,26,4,1348.93,3,3,3,333,High-Value Customers,4
15414,10,3,759.9,4,3,3,433,High-Value Customers,3
15426,19,5,1404.07,3,4,3,343,High-Value Customers,5
15427,33,3,1430.54,3,3,3,333,High-Value Customers,3
15434,8,5,1041.48,4,4,3,443,High-Value Customers,5
15436,12,3,1067.75,4,3,3,433,High-Value Customers,3
15444,9,2,1411.21,4,2,3,423,High-Value Customers,2
15449,26,3,974.52,3,3,3,333,High-Value Customers,3
15453,2,7,1371.77,4,4,3,443,High-Value Customers,7
15465,20,18,7354.62,3,4,4,344,High-Value Customers,18
15478,40,2,1399.92,3,2,3,323,High-Value Customers,2
15484,1,4,3590.41,4,3,4,434,High-Value Customers,4
15485,30,3,2564.5,3,3,4,334,High-Value Customers,3
15489,23,3,1134.28,3,3,3,333,High-Value Customers,3
15493,33,5,1953.41,3,4,4,344,High-Value Customers,5
15494,21,2,1280.58,3,2,3,323,High-Value Customers,2
15497,18,2,1262.2,4,2,3,423,High-Value Customers,2
15500,8,4,1131.56,4,3,3,433,High-Value Customers,4
15506,23,3,972.08,3,3,3,333,High-Value Customers,3
15511,12,5,900.53,4,4,3,443,High-Value Customers,5
15513,33,19,14758.22,3,4,4,344,High-Value Customers,19
15521,40,8,3000.2,3,4,4,344,High-Value Customers,8
15525,2,3,731.87,4,3,3,433,High-Value Customers,3
15527,19,8,2428.53,3,4,4,344,High-Value Customers,8
15529,23,11,3960.05,3,4,4,344,High-Value Customers,11
15530,22,4,1497.31,3,3,3,333,High-Value Customers,4
15531,8,2,1972.39,4,2,4,424,High-Value Customers,2
15532,25,4,1554.83,3,3,3,333,High-Value Customers,4
15533,19,3,807.57,3,3,3,333,High-Value Customers,3
15561,12,4,800.59,4,3,3,433,High-Value Customers,4
15563,22,3,1361.44,3,3,3,333,High-Value Customers,3
15568,3,3,758.29,4,3,3,433,High-Value Customers,3
15576,38,1,921.37,3,1,3,313,High-Value Customers,1
15582,25,3,682.91,3,3,3,333,High-Value Customers,3
15584,24,4,720.86,3,3,3,333,High-Value Customers,4
15587,50,4,913.68,3,3,3,333,High-Value Customers,4
15599,27,2,761.74,3,2,3,323,High-Value Customers,2
15602,8,9,1297.87,4,4,3,443,High-Value Customers,9
15605,36,5,1198.23,3,4,3,343,High-Value Customers,5
15608,28,4,1093.68,3,3,3,333,High-Value Customers,4
15611,10,11,1570.45,4,4,3,443,High-Value Customers,11
15618,33,4,776.85,3,3,3,333,High-Value Customers,4
15621,4,4,1293.03,4,3,3,433,High-Value Customers,4
15622,43,9,3709.56,3,4,4,344,High-Value Customers,9
15630,45,2,1186.35,3,2,3,323,High-Value Customers,2
15654,9,2,907.53,4,2,3,423,High-Value Customers,2
15656,45,4,748.5,3,3,3,333,High-Value Customers,4
15660,25,9,1600.86,3,4,3,343,High-Value Customers,9
15669,40,4,684.34,3,3,3,333,High-Value Customers,4
15671,19,7,2627.13,3,4,4,344,High-Value Customers,7
15676,19,3,3420.7599999999998,3,3,4,334,High-Value Customers,3
15679,24,4,781.28,3,3,3,333,High-Value Customers,4
15680,9,3,1333.68,4,3,3,433,High-Value Customers,3
15681,25,5,1426.16,3,4,3,343,High-Value Customers,5
15696,33,8,2711.11,3,4,4,344,High-Value Customers,8
15701,2,4,1529.0,4,3,3,433,High-Value Customers,4
15707,35,4,916.98,3,3,3,333,High-Value Customers,4
15708,41,7,3235.25,3,4,4,344,High-Value Customers,7
15712,9,5,1072.36,4,4,3,443,High-Value Customers,5
15719,33,13,5028.42,3,4,4,344,High-Value Customers,13
15722,36,5,2211.21,3,4,4,344,High-Value Customers,5
15737,15,8,1173.12,4,4,3,443,High-Value Customers,8
15738,19,16,4812.42,3,4,4,344,High-Value Customers,16
15743,16,4,775.96,4,3,3,433,High-Value Customers,4
15745,19,4,1094.59,3,3,3,333,High-Value Customers,4
15747,13,3,946.64,4,3,3,433,High-Value Customers,3
15752,40,7,2626.6,3,4,4,344,High-Value Customers,7
15763,32,2,1086.92,3,2,3,323,High-Value Customers,2
15782,10,3,2614.74,4,3,4,434,High-Value Customers,3
15785,33,5,2328.9700000000003,3,4,4,344,High-Value Customers,5
15786,46,3,4919.0,3,3,4,334,High-Value Customers,3
15787,26,3,933.26,3,3,3,333,High-Value Customers,3
15791,44,2,1612.69,3,2,3,323,High-Value Customers,2
15793,15,3,965.61,4,3,3,433,High-Value Customers,3
15801,46,3,1063.95,3,3,3,333,High-Value Customers,3
15805,23,17,5488.18,3,4,4,344,High-Value Customers,17
15806,46,3,784.58,3,3,3,333,High-Value Customers,3
15807,50,3,903.9,3,3,3,333,High-Value Customers,3
15811,22,6,2218.62,3,4,4,344,High-Value Customers,6
15814,17,4,1945.33,4,3,4,434,High-Value Customers,4
15819,49,4,1905.45,3,3,4,334,High-Value Customers,4
15822,3,2,885.47,4,2,3,423,High-Value Customers,2
15835,44,4,954.09,3,3,3,333,High-Value Customers,4
15839,33,3,1048.49,3,3,3,333,High-Value Customers,3
15858,16,5,1427.57,4,4,3,443,High-Value Customers,5
15860,41,8,965.16,3,4,3,343,High-Value Customers,8
15862,8,4,832.88,4,3,3,433,High-Value Customers,4
15864,22,6,1936.32,3,4,4,344,High-Value Customers,6
15865,41,3,895.13,3,3,3,333,High-Value Customers,3
15898,1,5,1383.83,4,4,3,443,High-Value Customers,5
15906,20,7,1567.69,3,4,3,343,High-Value Customers,7
15907,4,3,881.87,4,3,3,433,High-Value Customers,3
15910,1,8,1228.8799999999999,4,4,3,443,High-Value Customers,8
15916,16,8,1502.86,4,4,3,443,High-Value Customers,8
15933,21,3,1107.46,3,3,3,333,High-Value Customers,3
15948,8,2,955.24,4,2,3,423,High-Value Customers,2
15950,32,4,1744.71,3,3,4,334,High-Value Customers,4
15951,9,2,708.22,4,2,3,423,High-Value Customers,2
15952,34,4,781.91,3,3,3,333,High-Value Customers,4
15955,24,14,4416.26,3,4,4,344,High-Value Customers,14
15965,17,4,808.87,4,3,3,433,High-Value Customers,4
15969,3,3,666.1,4,3,3,433,High-Value Customers,3
15974,39,7,3442.15,3,4,4,344,High-Value Customers,7
15977,17,2,1054.73,4,2,3,423,High-Value Customers,2
15981,25,8,3408.48,3,4,4,344,High-Value Customers,8
15983,22,4,1465.12,3,3,3,333,High-Value Customers,4
15987,12,7,1432.77,4,4,3,443,High-Value Customers,7
15990,44,2,792.11,3,2,3,323,High-Value Customers,2
15998,37,5,3080.22,3,4,4,344,High-Value Customers,5
16000,3,3,12393.7,4,3,4,434,High-Value Customers,3
16003,30,5,2735.37,3,4,4,344,High-Value Customers,5
16007,48,4,1693.81,3,3,4,334,High-Value Customers,4
16009,22,4,972.11,3,3,3,333,High-Value Customers,4
16012,35,3,1415.29,3,3,3,333,High-Value Customers,3
16015,4,3,704.26,4,3,3,433,High-Value Customers,3
16016,3,8,1465.51,4,4,3,443,High-Value Customers,8
16019,47,9,3786.24,3,4,4,344,High-Value Customers,9
16020,17,3,851.01,4,3,3,433,High-Value Customers,3
16023,46,3,719.81,3,3,3,333,High-Value Customers,3
16029,39,62,72708.09,3,4,4,344,High-Value Customers,30
16041,31,3,3166.4,3,3,4,334,High-Value Customers,3
16042,22,5,1177.47,3,4,3,343,High-Value Customers,5
16043,38,4,773.99,3,3,3,333,High-Value Customers,4
16049,40,3,1074.81,3,3,3,333,High-Value Customers,3
16053,33,2,1511.95,3,2,3,323,High-Value Customers,2
16062,10,4,1153.62,4,3,3,433,High-Value Customers,4
16066,17,5,1521.04,4,4,3,443,High-Value Customers,5
16070,22,2,852.15,3,2,3,323,High-Value Customers,2
16079,17,3,1352.0,4,3,3,433,High-Value Customers,3
16085,23,5,981.51,3,4,3,343,High-Value Customers,5
16094,12,4,1078.23,4,3,3,433,High-Value Customers,4
16099,50,3,731.9,3,3,3,333,High-Value Customers,3
16102,42,3,1842.1399999999999,3,3,4,334,High-Value Customers,3
16103,7,6,1429.64,4,4,3,443,High-Value Customers,6
16110,45,3,1320.95,3,3,3,333,High-Value Customers,3
16126,29,4,6287.77,3,3,4,334,High-Value Customers,4
16150,43,5,2053.02,3,4,4,344,High-Value Customers,5
16153,50,5,1824.23,3,4,4,344,High-Value Customers,5
16164,17,3,822.48,4,3,3,433,High-Value Customers,3
16169,8,4,1822.97,4,3,4,434,High-Value Customers,4
16170,51,6,1885.05,3,4,4,344,High-Value Customers,6
16173,16,6,1418.32,4,4,3,443,High-Value Customers,6
16186,23,12,4006.94,3,4,4,344,High-Value Customers,12
16187,32,15,6911.44,3,4,4,344,High-Value Customers,15
16188,45,4,981.86,3,3,3,333,High-Value Customers,4
16200,4,2,1068.87,4,2,3,423,High-Value Customers,2
16201,3,4,1863.47,4,3,4,434,High-Value Customers,4
16205,31,4,751.03,3,3,3,333,High-Value Customers,4
16208,45,2,664.26,3,2,3,323,High-Value Customers,2
16212,19,2,690.34,3,2,3,323,High-Value Customers,2
16218,30,7,3084.68,3,4,4,344,High-Value Customers,7
16221,37,3,860.86,3,3,3,333,High-Value Customers,3
16225,45,5,1096.32,3,4,3,343,High-Value Customers,5
16232,44,4,990.88,3,3,3,333,High-Value Customers,4
16235,41,4,857.31,3,3,3,333,High-Value Customers,4
16240,24,2,3718.8,3,2,4,324,High-Value Customers,2
16245,24,3,1413.66,3,3,3,333,High-Value Customers,3
16258,45,5,5203.51,3,4,4,344,High-Value Customers,5
16260,51,1,1035.45,3,1,3,313,High-Value Customers,1
16261,17,4,728.54,4,3,3,433,High-Value Customers,4
16271,16,4,1389.64,4,3,3,433,High-Value Customers,4
16279,21,3,1502.78,3,3,3,333,High-Value Customers,3
16283,6,5,1569.11,4,4,3,443,High-Value Customers,5
16284,31,2,812.68,3,2,3,323,High-Value Customers,2
16293,22,10,2248.99,3,4,4,344,High-Value Customers,10
16295,10,4,1328.55,4,3,3,433,High-Value Customers,4
16303,26,3,5360.63,3,3,4,334,High-Value Customers,3
16308,38,4,2560.0,3,3,4,334,High-Value Customers,4
16332,28,7,1582.8,3,4,3,343,High-Value Customers,7
16341,25,4,1971.87,3,3,4,334,High-Value Customers,4
16347,11,2,847.45,4,2,3,423,High-Value Customers,2
16348,32,7,1413.31,3,4,3,343,High-Value Customers,7
16350,21,4,1116.47,3,3,3,333,High-Value Customers,4
16358,1,4,2027.5,4,3,4,434,High-Value Customers,4
16361,10,4,891.21,4,3,3,433,High-Value Customers,4
16362,32,5,709.99,3,4,3,343,High-Value Customers,5
16364,12,2,705.79,4,2,3,423,High-Value Customers,2
16365,18,9,1540.42,4,4,3,443,High-Value Customers,9
16367,37,2,800.67,3,2,3,323,High-Value Customers,2
16369,18,3,1543.33,4,3,3,433,High-Value Customers,3
16376,9,2,974.96,4,2,3,423,High-Value Customers,2
16379,4,4,2157.4,4,3,4,434,High-Value Customers,4
16409,36,5,2022.98,3,4,4,344,High-Value Customers,5
16416,27,3,1051.4,3,3,3,333,High-Value Customers,3
16434,29,7,1511.8,3,4,3,343,High-Value Customers,7
16438,6,5,798.35,4,4,3,443,High-Value Customers,5
16460,28,3,811.23,3,3,3,333,High-Value Customers,3
16463,21,4,1422.4,3,3,3,333,High-Value Customers,4
16464,20,3,1298.66,3,3,3,333,High-Value Customers,3
16466,34,7,1595.96,3,4,3,343,High-Value Customers,7
16491,47,1,731.5,3,1,3,313,High-Value Customers,1
16496,9,3,1599.52,4,3,3,433,High-Value Customers,3
16497,50,6,2965.69,3,4,4,344,High-Value Customers,6
16505,32,1,777.5999999999999,3,1,3,313,High-Value Customers,1
16511,22,3,916.33,3,3,3,333,High-Value Customers,3
16513,5,4,874.59,4,3,3,433,High-Value Customers,4
16531,22,7,1244.59,3,4,3,343,High-Value Customers,7
16532,18,3,6748.8,4,3,4,434,High-Value Customers,3
16533,19,3,1082.81,3,3,3,333,High-Value Customers,3
16539,3,4,1388.81,4,3,3,433,High-Value Customers,4
16554,42,3,837.1,3,3,3,333,High-Value Customers,3
16560,27,2,841.41,3,2,3,323,High-Value Customers,2
16571,27,3,1421.69,3,3,3,333,High-Value Customers,3
16600,4,6,813.52,4,4,3,443,High-Value Customers,6
16612,33,4,1187.66,3,3,3,333,High-Value Customers,4
16618,31,5,2647.59,3,4,4,344,High-Value Customers,5
16628,30,5,2188.05,3,4,4,344,High-Value Customers,5
16637,32,4,1154.47,3,3,3,333,High-Value Customers,4
16638,23,10,1680.72,3,4,4,344,High-Value Customers,10
16639,31,3,1257.51,3,3,3,333,High-Value Customers,3
16642,5,2,688.33,4,2,3,423,High-Value Customers,2
16653,16,2,1212.66,4,2,3,423,High-Value Customers,2
16656,22,15,8625.8,3,4,4,344,High-Value Customers,15
16657,10,4,874.43,4,3,3,433,High-Value Customers,4
16660,16,4,1267.65,4,3,3,433,High-Value Customers,4
16669,24,2,1344.48,3,2,3,323,High-Value Customers,2
16671,28,3,1692.27,3,3,4,334,High-Value Customers,3
16676,34,4,1592.12,3,3,3,333,High-Value Customers,4
16682,5,5,1028.0,4,4,3,443,High-Value Customers,5
16686,47,7,2959.88,3,4,4,344,High-Value Customers,7
16688,1,4,1260.8600000000001,4,3,3,433,High-Value Customers,4
16710,19,10,2467.99,3,4,4,344,High-Value Customers,10
16713,19,15,6910.78,3,4,4,344,High-Value Customers,15
16717,24,6,3843.08,3,4,4,344,High-Value Customers,6
16726,26,5,1358.74,3,4,3,343,High-Value Customers,5
16728,46,4,1048.28,3,3,3,333,High-Value Customers,4
16729,38,21,7202.01,3,4,4,344,High-Value Customers,21
16743,29,7,2213.13,3,4,4,344,High-Value Customers,7
16744,11,7,1291.91,4,4,3,443,High-Value Customers,7
16747,38,2,836.06,3,2,3,323,High-Value Customers,2
16748,18,5,1515.9,4,4,3,443,High-Value Customers,5
16751,31,1,1764.72,3,2,4,324,High-Value Customers,1
16759,8,3,789.79,4,3,3,433,High-Value Customers,3
16762,20,3,1207.24,3,3,3,333,High-Value Customers,3
16767,31,11,5575.56,3,4,4,344,High-Value Customers,11
16771,33,5,2230.61,3,4,4,344,High-Value Customers,5
16790,4,6,1545.6200000000001,4,4,3,443,High-Value Customers,6
16791,29,7,1693.03,3,4,4,344,High-Value Customers,7
16794,1,10,1194.48,4,4,3,443,High-Value Customers,10
16800,11,1,1162.65,4,2,3,423,High-Value Customers,1
16809,23,5,914.69,3,4,3,343,High-Value Customers,5
16817,3,9,1604.75,4,4,3,443,High-Value Customers,9
16825,39,2,775.18,3,2,3,323,High-Value Customers,2
16833,1,4,1106.53,4,3,3,433,High-Value Customers,4
16837,31,11,3170.98,3,4,4,344,High-Value Customers,11
16841,37,6,1869.82,3,4,4,344,High-Value Customers,6
16843,43,16,10196.57,3,4,4,344,High-Value Customers,16
16869,23,4,817.12,3,3,3,333,High-Value Customers,4
16871,22,6,2812.34,3,4,4,344,High-Value Customers,6
16877,12,6,846.62,4,4,3,443,High-Value Customers,6
16880,31,7,1491.43,3,4,3,343,High-Value Customers,7
16891,2,5,742.43,4,4,3,443,High-Value Customers,5
16899,8,6,1271.06,4,4,3,443,High-Value Customers,6
16900,17,3,882.16,4,3,3,433,High-Value Customers,3
16907,29,5,928.76,3,4,3,343,High-Value Customers,5
16910,4,8,1508.96,4,4,3,443,High-Value Customers,8
16912,29,11,2555.58,3,4,4,344,High-Value Customers,11
16918,50,6,1068.82,3,4,3,343,High-Value Customers,6
16924,21,3,829.89,3,3,3,333,High-Value Customers,3
16929,4,7,1295.39,4,4,3,443,High-Value Customers,7
16938,9,4,2711.6800000000003,4,3,4,434,High-Value Customers,4
16945,22,19,4345.5,3,4,4,344,High-Value Customers,19
16949,4,6,1286.27,4,4,3,443,High-Value Customers,6
16986,30,2,1873.2,3,2,4,324,High-Value Customers,2
16987,3,7,1616.8,4,4,3,443,High-Value Customers,7
16989,7,6,1133.25,4,4,3,443,High-Value Customers,6
16992,11,5,1614.31,4,4,3,443,High-Value Customers,5
16996,30,6,1456.96,3,4,3,343,High-Value Customers,6
17004,46,2,1312.1399999999999,3,2,3,323,High-Value Customers,2
17006,5,4,766.78,4,3,3,433,High-Value Customers,4
17007,51,6,889.93,3,4,3,343,High-Value Customers,6
17015,29,3,1838.61,3,3,4,334,High-Value Customers,3
17018,41,2,920.1,3,2,3,323,High-Value Customers,2
17019,11,4,1258.08,4,3,3,433,High-Value Customers,4
17034,16,3,730.52,4,3,3,433,High-Value Customers,3
17041,27,3,1071.49,3,3,3,333,High-Value Customers,3
17042,3,5,1036.58,4,4,3,443,High-Value Customers,5
17043,32,4,1735.18,3,3,4,334,High-Value Customers,4
17044,25,1,948.48,3,2,3,323,High-Value Customers,1
17054,28,5,1356.33,3,4,3,343,High-Value Customers,5
17059,30,5,3080.39,3,4,4,344,High-Value Customers,5
17063,21,7,1461.14,3,4,3,343,High-Value Customers,7
17069,28,9,2709.7,3,4,4,344,High-Value Customers,9
17071,28,9,2429.03,3,4,4,344,High-Value Customers,9
17073,18,4,1444.84,4,3,3,433,High-Value Customers,4
17075,18,4,834.12,4,3,3,433,High-Value Customers,4
17076,36,3,841.08,3,3,3,333,High-Value Customers,3
17082,33,2,2003.85,3,2,4,324,High-Value Customers,2
17084,35,2,2747.99,3,2,4,324,High-Value Customers,2
17088,28,4,1991.01,3,3,4,334,High-Value Customers,4
17092,50,4,1774.03,3,3,4,334,High-Value Customers,4
17095,23,3,1324.16,3,3,3,333,High-Value Customers,3
17096,15,4,1022.13,4,3,3,433,High-Value Customers,4
17097,2,8,954.42,4,4,3,443,High-Value Customers,8
17100,18,2,971.74,4,2,3,423,High-Value Customers,2
17101,10,4,1621.73,4,3,3,433,High-Value Customers,4
17107,33,6,10797.48,3,4,4,344,High-Value Customers,6
17109,29,6,881.29,3,4,3,343,High-Value Customers,6
17114,6,8,801.12,4,4,3,443,High-Value Customers,8
17115,8,3,837.5,4,3,3,433,High-Value Customers,3
17135,16,7,1139.73,4,4,3,443,High-Value Customers,7
17144,1,2,984.57,4,3,3,433,High-Value Customers,2
17147,23,4,1714.59,3,3,4,334,High-Value Customers,4
17158,32,3,1266.97,3,3,3,333,High-Value Customers,3
17159,22,3,1538.88,3,3,3,333,High-Value Customers,3
17160,31,6,3488.03,3,4,4,344,High-Value Customers,6
17162,29,10,1715.46,3,4,4,344,High-Value Customers,10
17164,33,7,2467.35,3,4,4,344,High-Value Customers,7
17175,44,4,1443.69,3,3,3,333,High-Value Customers,4
17191,28,7,2093.68,3,4,4,344,High-Value Customers,7
17193,36,7,1699.3,3,4,4,344,High-Value Customers,7
17197,30,1,1013.01,3,2,3,323,High-Value Customers,1
17198,24,3,692.22,3,3,3,333,High-Value Customers,3
17203,36,6,3560.08,3,4,4,344,High-Value Customers,6
17211,27,8,2317.22,3,4,4,344,High-Value Customers,8
17213,40,7,2781.23,3,4,4,344,High-Value Customers,7
17220,24,14,3187.55,3,4,4,344,High-Value Customers,14
17227,19,6,939.32,3,4,3,343,High-Value Customers,6
17236,13,6,916.13,4,4,3,443,High-Value Customers,6
17272,42,4,2148.63,3,3,4,334,High-Value Customers,4
17287,26,7,1049.06,3,4,3,343,High-Value Customers,7
17288,9,7,1417.6299999999999,4,4,3,443,High-Value Customers,7
17289,32,3,931.02,3,3,3,333,High-Value Customers,3
17302,15,5,1135.63,4,4,3,443,High-Value Customers,5
17313,31,1,2328.84,3,2,4,324,High-Value Customers,1
17314,25,8,2527.92,3,4,4,344,High-Value Customers,8
17317,46,3,2600.34,3,3,4,334,High-Value Customers,3
17323,15,7,903.12,4,4,3,443,High-Value Customers,7
17324,18,4,986.48,4,3,3,433,High-Value Customers,4
17340,30,11,12353.29,3,4,4,344,High-Value Customers,11
17348,15,5,1156.6,4,4,3,443,High-Value Customers,5
17350,8,4,1281.32,4,3,3,433,High-Value Customers,4
17354,51,1,1393.06,3,2,3,323,High-Value Customers,1
17368,23,8,1878.87,3,4,4,344,High-Value Customers,8
17372,41,8,1337.18,3,4,3,343,High-Value Customers,8
17377,24,20,4058.32,3,4,4,344,High-Value Customers,20
17387,20,2,746.81,3,3,3,333,High-Value Customers,2
17396,39,7,7312.8,3,4,4,344,High-Value Customers,7
17397,22,2,681.41,3,3,3,333,High-Value Customers,2
17405,1,3,1031.41,4,3,3,433,High-Value Customers,3
17410,16,5,1214.72,4,4,3,443,High-Value Customers,5
17411,12,3,778.9399999999999,4,3,3,433,High-Value Customers,3
17412,3,7,1258.06,4,4,3,443,High-Value Customers,7
17414,44,2,778.0,3,3,3,333,High-Value Customers,2
17416,30,7,6893.42,3,4,4,344,High-Value Customers,7
17423,46,2,698.41,3,3,3,333,High-Value Customers,2
17425,19,2,759.1700000000001,3,3,3,333,High-Value Customers,2
17442,37,6,2248.56,3,4,4,344,High-Value Customers,6
17461,23,3,735.82,3,3,3,333,High-Value Customers,3
17466,10,2,763.28,4,3,3,433,High-Value Customers,2
17470,45,5,1125.07,3,4,3,343,High-Value Customers,5
17481,4,4,1255.59,4,3,3,433,High-Value Customers,4
17500,17,3,1138.0,4,3,3,433,High-Value Customers,3
17502,9,4,689.1,4,3,3,433,High-Value Customers,4
17512,29,10,2924.9900000000002,3,4,4,344,High-Value Customers,10
17516,15,5,764.88,4,4,3,443,High-Value Customers,5
17521,30,3,723.21,3,3,3,333,High-Value Customers,3
17522,2,5,1066.15,4,4,3,443,High-Value Customers,5
17526,5,4,1195.9,4,3,3,433,High-Value Customers,4
17537,30,2,887.67,3,3,3,333,High-Value Customers,2
17562,14,7,1122.38,4,4,3,443,High-Value Customers,7
17566,8,2,869.77,4,3,3,433,High-Value Customers,2
17571,50,4,1424.42,3,3,3,333,High-Value Customers,4
17584,7,2,1242.3,4,3,3,433,High-Value Customers,2
17590,2,3,1451.77,4,3,3,433,High-Value Customers,3
17596,23,7,2806.69,3,4,4,344,High-Value Customers,7
17609,41,5,1098.28,3,4,3,343,High-Value Customers,5
17613,23,14,4544.55,3,4,4,344,High-Value Customers,14
17618,6,3,930.28,4,3,3,433,High-Value Customers,3
17621,21,3,1379.9,3,3,3,333,High-Value Customers,3
17624,15,2,843.48,4,3,3,433,High-Value Customers,2
17625,18,4,2020.4,4,3,4,434,High-Value Customers,4
17633,31,4,1324.84,3,3,3,333,High-Value Customers,4
17634,36,9,2358.59,3,4,4,344,High-Value Customers,9
17652,25,12,4822.72,3,4,4,344,High-Value Customers,12
17653,37,4,1192.56,3,3,3,333,High-Value Customers,4
17663,26,7,1802.91,3,4,4,344,High-Value Customers,7
17666,4,2,728.1600000000001,4,3,3,433,High-Value Customers,2
17669,43,7,3406.72,3,4,4,344,High-Value Customers,7
17671,16,4,1572.71,4,3,3,433,High-Value Customers,4
17672,50,2,3178.17,3,3,4,334,High-Value Customers,2
17673,2,6,1594.97,4,4,3,443,High-Value Customers,6
17676,4,6,1371.18,4,4,3,443,High-Value Customers,6
17690,30,15,4726.8,3,4,4,344,High-Value Customers,15
17696,38,8,2285.71,3,4,4,344,High-Value Customers,8
17700,17,4,2534.64,4,3,4,434,High-Value Customers,4
17702,30,4,1824.37,3,3,4,334,High-Value Customers,4
17703,35,3,798.74,3,3,3,333,High-Value Customers,3
17716,23,11,5655.99,3,4,4,344,High-Value Customers,11
17719,38,15,5396.04,3,4,4,344,High-Value Customers,15
17720,26,4,1195.94,3,3,3,333,High-Value Customers,4
17727,15,1,1060.25,4,2,3,423,High-Value Customers,1
17728,4,3,2876.0099999999998,4,3,4,434,High-Value Customers,3
17733,39,2,692.19,3,3,3,333,High-Value Customers,2
17738,19,4,1879.05,3,3,4,334,High-Value Customers,4
17758,19,8,3408.2,3,4,4,344,High-Value Customers,8
17759,17,3,818.71,4,3,3,433,High-Value Customers,3
17761,33,1,712.78,3,2,3,323,High-Value Customers,1
17764,51,2,772.55,3,3,3,333,High-Value Customers,2
17768,8,3,2081.9,4,3,4,434,High-Value Customers,3
17790,27,14,1964.3,3,4,4,344,High-Value Customers,14
17796,40,4,690.0,3,3,3,333,High-Value Customers,4
17797,22,3,780.43,3,3,3,333,High-Value Customers,3
17799,22,10,3039.17,3,4,4,344,High-Value Customers,10
17800,37,9,1186.21,3,4,3,343,High-Value Customers,9
17812,13,4,699.81,4,3,3,433,High-Value Customers,4
17828,23,4,1165.09,3,3,3,333,High-Value Customers,4
17837,42,8,1535.33,3,4,3,343,High-Value Customers,8
17838,27,5,2720.7999999999997,3,4,4,344,High-Value Customers,5
17856,2,4,1403.03,4,3,3,433,High-Value Customers,4
17865,31,20,10524.22,3,4,4,344,High-Value Customers,20
17867,30,6,1157.8700000000001,3,4,3,343,High-Value Customers,6
17883,3,4,664.34,4,3,3,433,High-Value Customers,4
17884,4,4,695.07,4,3,3,433,High-Value Customers,4
17886,32,3,869.28,3,3,3,333,High-Value Customers,3
17888,21,8,716.0,3,4,3,343,High-Value Customers,8
17929,11,4,843.0,4,3,3,433,High-Value Customers,4
17930,36,5,1740.48,3,4,4,344,High-Value Customers,5
17932,29,3,1331.57,3,3,3,333,High-Value Customers,3
17940,49,9,2152.1800000000003,3,4,4,344,High-Value Customers,9
17951,40,3,1008.54,3,3,3,333,High-Value Customers,3
17961,21,39,1296.44,3,4,3,343,High-Value Customers,30
17965,38,14,2599.19,3,4,4,344,High-Value Customers,14
17966,38,5,1098.43,3,4,3,343,High-Value Customers,5
17974,25,3,703.99,3,3,3,333,High-Value Customers,3
17979,36,4,729.01,3,3,3,333,High-Value Customers,4
18016,32,5,1477.66,3,4,3,343,High-Value Customers,5
18035,36,3,713.89,3,3,3,333,High-Value Customers,3
18061,22,10,2119.41,3,4,4,344,High-Value Customers,10
